station_name,time_bucket,wind_speed,temperature,dew_point,relative_humidity,rainfall_amount,lon,lat,humidex
WHITE ROCK,2025-12-10 10:30:00-08:00,2.58,9.99,9.63,97.8,2.96,-122.7839,49.0181,11.1
WHITE ROCK,2025-12-10 10:40:00-08:00,3.57,10.18,9.8,98.0,2.86,-122.7839,49.0181,11.37
WHITE ROCK,2025-12-10 10:50:00-08:00,2.47,10.2,9.8,98.0,2.94,-122.7839,49.0181,11.39
WHITE ROCK,2025-12-10 11:00:00-08:00,3.65,10.2,9.8,97.91,3.09,-122.7839,49.0181,11.39
WHITE ROCK,2025-12-10 11:10:00-08:00,2.99,10.2,9.87,97.2,3.36,-122.7839,49.0181,11.42
WHITE ROCK,2025-12-10 11:20:00-08:00,3.28,10.2,9.8,97.0,3.48,-122.7839,49.0181,11.39
WHITE ROCK,2025-12-10 11:30:00-08:00,4.72,10.27,9.88,97.0,3.52,-122.7839,49.0181,11.5
WHITE ROCK,2025-12-10 11:40:00-08:00,4.81,10.22,9.84,97.0,3.64,-122.7839,49.0181,11.43
WHITE ROCK,2025-12-10 11:50:00-08:00,4.81,10.15,9.75,97.0,3.74,-122.7839,49.0181,11.32
WHITE ROCK,2025-12-10 12:00:00-08:00,3.4,10.1,9.7,97.0,3.8,-122.7839,49.0181,11.25
WHITE ROCK,2025-12-10 12:10:00-08:00,1.55,10.03,9.62,97.0,3.82,-122.7839,49.0181,11.14
WHITE ROCK,2025-12-10 12:20:00-08:00,0.95,10.0,9.54,97.0,3.94,-122.7839,49.0181,11.07
WHITE ROCK,2025-12-10 12:30:00-08:00,1.99,9.9,9.5,97.0,4.64,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 12:40:00-08:00,3.63,9.9,9.5,97.0,4.84,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 12:50:00-08:00,3.02,9.9,9.5,97.0,5.1,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 13:00:00-08:00,1.95,9.9,9.5,97.0,5.33,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 13:10:00-08:00,2.51,9.9,9.5,97.0,5.42,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 13:20:00-08:00,1.82,9.9,9.5,97.0,5.34,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 13:30:00-08:00,2.6,9.9,9.5,97.0,4.9,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 13:40:00-08:00,2.92,9.9,9.5,97.0,4.66,-122.7839,49.0181,10.96
WHITE ROCK,2025-12-10 13:50:00-08:00,3.66,9.94,9.5,97.0,4.46,-122.7839,49.0181,11.0
WHITE ROCK,2025-12-10 14:00:00-08:00,3.52,10.01,9.61,97.0,4.36,-122.7839,49.0181,11.12
WHITE ROCK,2025-12-10 14:10:00-08:00,3.77,10.1,9.7,97.0,4.18,-122.7839,49.0181,11.25
WHITE ROCK,2025-12-10 14:20:00-08:00,2.29,10.1,9.7,97.0,3.98,-122.7839,49.0181,11.25
WHITE ROCK,2025-12-10 14:30:00-08:00,2.93,10.12,9.72,97.0,3.76,-122.7839,49.0181,11.27
WHITE ROCK,2025-12-10 14:40:00-08:00,2.77,10.2,9.8,97.0,3.6,-122.7839,49.0181,11.39
WHITE ROCK,2025-12-10 14:50:00-08:00,0.59,10.2,9.8,97.0,3.26,-122.7839,49.0181,11.39
WHITE ROCK,2025-12-10 15:00:00-08:00,0.08,10.2,9.81,97.0,2.96,-122.7839,49.0181,11.4
WHITE ROCK,2025-12-10 15:10:00-08:00,0.13,10.29,9.9,97.0,2.7,-122.7839,49.0181,11.53
WHITE ROCK,2025-12-10 15:20:00-08:00,0.46,10.32,9.95,97.0,2.22,-122.7839,49.0181,11.58
WHITE ROCK,2025-12-10 15:30:00-08:00,1.42,10.4,10.0,97.0,2.0,-122.7839,49.0181,11.68
WHITE ROCK,2025-12-10 15:40:00-08:00,4.58,10.52,10.11,97.0,1.82,-122.7839,49.0181,11.85
WHITE ROCK,2025-12-10 15:50:00-08:00,6.05,10.61,10.17,97.0,1.6,-122.7839,49.0181,11.97
WHITE ROCK,2025-12-10 16:00:00-08:00,5.95,10.7,10.2,97.0,1.35,-122.7839,49.0181,12.08
WHITE ROCK,2025-12-10 16:10:00-08:00,5.28,10.74,10.2,97.0,1.14,-122.7839,49.0181,12.12
WHITE ROCK,2025-12-10 16:20:00-08:00,6.35,10.86,10.31,96.1,1.2,-122.7839,49.0181,12.29
WHITE ROCK,2025-12-10 16:30:00-08:00,7.68,11.0,10.39,96.0,1.0,-122.7839,49.0181,12.47
WHITE ROCK,2025-12-10 16:40:00-08:00,6.09,11.17,10.47,95.3,0.84,-122.7839,49.0181,12.67
WHITE ROCK,2025-12-10 16:50:00-08:00,3.37,11.43,10.68,95.0,0.7,-122.7839,49.0181,13.03
WHITE ROCK,2025-12-10 17:00:00-08:00,4.83,11.55,10.72,94.82,0.53,-122.7839,49.0181,13.17
WHITE ROCK,2025-12-10 17:10:00-08:00,5.52,11.67,10.78,94.0,0.36,-122.7839,49.0181,13.32
WHITE ROCK,2025-12-10 17:20:00-08:00,6.03,11.7,10.67,93.3,0.2,-122.7839,49.0181,13.3
WHITE ROCK,2025-12-10 17:30:00-08:00,6.8,11.64,10.56,93.0,0.12,-122.7839,49.0181,13.19
WHITE ROCK,2025-12-10 17:40:00-08:00,6.55,11.46,10.38,93.0,0.0,-122.7839,49.0181,12.92
WHITE ROCK,2025-12-10 17:50:00-08:00,6.33,11.39,10.42,93.9,0.0,-122.7839,49.0181,12.87
WHITE ROCK,2025-12-10 18:00:00-08:00,7.88,11.52,10.52,94.0,0.0,-122.7839,49.0181,13.05
WHITE ROCK,2025-12-10 18:10:00-08:00,8.67,11.59,10.58,93.4,0.2,-122.7839,49.0181,13.15
WHITE ROCK,2025-12-10 18:20:00-08:00,8.0,11.5,10.5,93.7,0.2,-122.7839,49.0181,13.02
WHITE ROCK,2025-12-10 18:30:00-08:00,7.33,11.56,10.62,94.0,0.26,-122.7839,49.0181,13.14
WHITE ROCK,2025-12-10 18:40:00-08:00,6.67,11.69,10.76,94.0,0.4,-122.7839,49.0181,13.33
WHITE ROCK,2025-12-10 18:50:00-08:00,5.6,11.75,10.77,94.0,0.4,-122.7839,49.0181,13.4
WHITE ROCK,2025-12-10 19:00:00-08:00,5.56,11.68,10.64,93.0,0.4,-122.7839,49.0181,13.26
WHITE ROCK,2025-12-10 19:10:00-08:00,4.47,11.52,10.48,93.0,0.24,-122.7839,49.0181,13.03
WHITE ROCK,2025-12-10 19:20:00-08:00,5.18,11.34,10.31,93.0,0.4,-122.7839,49.0181,12.77
WHITE ROCK,2025-12-10 19:30:00-08:00,5.31,11.3,10.3,93.0,0.34,-122.7839,49.0181,12.72
WHITE ROCK,2025-12-10 19:40:00-08:00,4.7,11.33,10.27,93.0,0.2,-122.7839,49.0181,12.74
WHITE ROCK,2025-12-10 19:50:00-08:00,4.27,11.3,10.17,93.0,0.2,-122.7839,49.0181,12.66
WHITE ROCK,2025-12-10 20:00:00-08:00,3.95,11.27,10.1,92.55,0.2,-122.7839,49.0181,12.6
WHITE ROCK,2025-12-10 20:10:00-08:00,4.79,11.3,10.0,91.9,0.16,-122.7839,49.0181,12.58
WHITE ROCK,2025-12-10 20:20:00-08:00,4.72,11.37,9.9,90.6,0.16,-122.7839,49.0181,12.61
WHITE ROCK,2025-12-10 20:30:00-08:00,4.25,11.29,9.69,90.0,0.52,-122.7839,49.0181,12.43
WHITE ROCK,2025-12-10 20:40:00-08:00,2.67,11.06,9.52,90.0,0.6,-122.7839,49.0181,12.12
WHITE ROCK,2025-12-10 20:50:00-08:00,3.92,10.96,9.44,90.4,0.6,-122.7839,49.0181,11.99
WHITE ROCK,2025-12-10 21:00:00-08:00,4.14,10.81,9.25,90.0,0.6,-122.7839,49.0181,11.75
WHITE ROCK,2025-12-10 21:10:00-08:00,2.05,10.7,9.22,90.8,0.6,-122.7839,49.0181,11.63
WHITE ROCK,2025-12-10 21:20:00-08:00,2.59,10.79,9.3,90.9,0.44,-122.7839,49.0181,11.76
WHITE ROCK,2025-12-10 21:30:00-08:00,2.36,10.8,9.3,90.2,0.08,-122.7839,49.0181,11.77
WHITE ROCK,2025-12-10 21:40:00-08:00,2.65,10.85,9.27,89.8,0.0,-122.7839,49.0181,11.8
WHITE ROCK,2025-12-10 21:50:00-08:00,2.94,10.84,9.19,89.5,0.0,-122.7839,49.0181,11.76
WHITE ROCK,2025-12-10 22:00:00-08:00,2.68,10.72,9.06,89.36,0.0,-122.7839,49.0181,11.58
WHITE ROCK,2025-12-10 22:10:00-08:00,3.37,10.7,8.96,89.0,0.0,-122.7839,49.0181,11.52
WHITE ROCK,2025-12-10 22:20:00-08:00,3.14,10.7,8.78,88.3,0.0,-122.7839,49.0181,11.44
WHITE ROCK,2025-12-10 22:30:00-08:00,3.32,10.61,8.69,87.7,0.0,-122.7839,49.0181,11.31
WHITE ROCK,2025-12-10 22:40:00-08:00,4.74,10.53,8.72,88.4,0.0,-122.7839,49.0181,11.24
WHITE ROCK,2025-12-10 22:50:00-08:00,5.06,10.6,8.76,88.4,0.12,-122.7839,49.0181,11.33
WHITE ROCK,2025-12-10 23:00:00-08:00,4.73,10.75,8.66,87.0,0.2,-122.7839,49.0181,11.44
WHITE ROCK,2025-12-10 23:10:00-08:00,6.63,10.86,8.46,85.1,0.2,-122.7839,49.0181,11.46
WHITE ROCK,2025-12-10 23:20:00-08:00,7.4,10.95,8.08,82.2,0.2,-122.7839,49.0181,11.4
WHITE ROCK,2025-12-10 23:30:00-08:00,7.39,11.09,7.81,80.4,0.2,-122.7839,49.0181,11.43
WHITE ROCK,2025-12-10 23:40:00-08:00,7.77,11.1,7.86,80.6,0.2,-122.7839,49.0181,11.46
WHITE ROCK,2025-12-10 23:50:00-08:00,7.17,11.02,7.9,81.0,0.08,-122.7839,49.0181,11.39
WHITE ROCK,2025-12-11 00:00:00-08:00,6.8,11.0,7.9,81.0,0.0,-122.7839,49.0181,11.37
