station_name,time_bucket,wind_speed,temperature,dew_point,relative_humidity,rainfall_amount,humidex
PITT MEADOWS CS,2025-11-25 23:00:00-08:00,1.47,5.4,5.0,97.0,0.4,4.69
PITT MEADOWS CS,2025-11-25 23:10:00-08:00,2.85,5.4,5.01,97.4,0.4,4.7
PITT MEADOWS CS,2025-11-25 23:20:00-08:00,2.04,5.4,5.06,98.0,0.4,4.71
PITT MEADOWS CS,2025-11-25 23:30:00-08:00,1.24,5.4,5.1,98.0,0.4,4.73
PITT MEADOWS CS,2025-11-25 23:40:00-08:00,1.52,5.4,5.08,97.7,0.28,4.72
PITT MEADOWS CS,2025-11-25 23:50:00-08:00,1.26,5.4,5.01,97.0,0.2,4.7
PITT MEADOWS CS,2025-11-26 00:00:00-08:00,0.2,5.4,5.02,97.0,0.2,4.7
PITT MEADOWS CS,2025-11-26 00:10:00-08:00,0.65,5.4,5.05,97.1,0.2,4.71
PITT MEADOWS CS,2025-11-26 00:20:00-08:00,1.79,5.43,5.1,98.0,0.2,4.76
PITT MEADOWS CS,2025-11-26 00:30:00-08:00,0.92,5.43,5.1,98.0,0.2,4.76
PITT MEADOWS CS,2025-11-26 00:40:00-08:00,1.03,5.4,5.1,98.0,0.12,4.73
PITT MEADOWS CS,2025-11-26 00:50:00-08:00,2.25,5.4,5.14,98.0,0.0,4.74
PITT MEADOWS CS,2025-11-26 01:00:00-08:00,3.35,5.4,5.18,98.0,0.0,4.75
PITT MEADOWS CS,2025-11-26 01:10:00-08:00,2.19,5.4,5.2,98.0,0.12,4.76
PITT MEADOWS CS,2025-11-26 01:20:00-08:00,1.63,5.47,5.24,98.0,0.2,4.85
PITT MEADOWS CS,2025-11-26 01:30:00-08:00,2.52,5.55,5.3,98.0,0.2,4.95
PITT MEADOWS CS,2025-11-26 01:40:00-08:00,3.1,5.6,5.3,98.0,0.52,5.0
PITT MEADOWS CS,2025-11-26 01:50:00-08:00,4.43,5.65,5.35,98.0,0.6,5.06
PITT MEADOWS CS,2025-11-26 02:00:00-08:00,4.55,5.7,5.35,98.0,0.65,5.11
PITT MEADOWS CS,2025-11-26 02:10:00-08:00,4.08,5.7,5.3,97.2,0.76,5.1
PITT MEADOWS CS,2025-11-26 02:20:00-08:00,3.51,5.7,5.3,97.0,0.88,5.1
PITT MEADOWS CS,2025-11-26 02:30:00-08:00,5.59,5.71,5.28,97.0,1.2,5.1
PITT MEADOWS CS,2025-11-26 02:40:00-08:00,5.78,5.8,5.29,97.0,0.94,5.19
PITT MEADOWS CS,2025-11-26 02:50:00-08:00,5.71,5.8,5.3,96.6,1.0,5.2
PITT MEADOWS CS,2025-11-26 03:00:00-08:00,5.19,5.8,5.3,96.36,0.95,5.2
PITT MEADOWS CS,2025-11-26 03:10:00-08:00,4.53,5.81,5.31,96.7,0.72,5.21
PITT MEADOWS CS,2025-11-26 03:20:00-08:00,2.73,5.8,5.4,97.0,0.64,5.23
PITT MEADOWS CS,2025-11-26 03:30:00-08:00,2.01,5.8,5.4,97.6,0.4,5.23
PITT MEADOWS CS,2025-11-26 03:40:00-08:00,2.13,5.73,5.42,98.0,0.34,5.17
PITT MEADOWS CS,2025-11-26 03:50:00-08:00,2.16,5.8,5.5,98.0,0.36,5.27
PITT MEADOWS CS,2025-11-26 04:00:00-08:00,0.9,5.8,5.5,98.0,0.6,5.27
PITT MEADOWS CS,2025-11-26 04:10:00-08:00,0.0,5.8,5.51,98.0,0.6,5.27
PITT MEADOWS CS,2025-11-26 04:20:00-08:00,0.0,5.8,5.51,98.0,0.48,5.27
PITT MEADOWS CS,2025-11-26 04:30:00-08:00,0.0,5.8,5.53,98.0,0.48,5.28
PITT MEADOWS CS,2025-11-26 04:40:00-08:00,0.16,5.8,5.59,98.0,0.6,5.3
PITT MEADOWS CS,2025-11-26 04:50:00-08:00,0.64,5.81,5.6,98.0,0.52,5.31
PITT MEADOWS CS,2025-11-26 05:00:00-08:00,0.03,5.8,5.59,98.0,0.4,5.3
PITT MEADOWS CS,2025-11-26 05:10:00-08:00,0.84,5.89,5.62,98.0,0.8,5.4
PITT MEADOWS CS,2025-11-26 05:20:00-08:00,0.18,5.9,5.6,98.0,0.8,5.4
PITT MEADOWS CS,2025-11-26 05:30:00-08:00,0.0,5.86,5.6,98.0,0.72,5.36
PITT MEADOWS CS,2025-11-26 05:40:00-08:00,0.0,5.85,5.6,98.0,0.6,5.35
PITT MEADOWS CS,2025-11-26 05:50:00-08:00,0.0,5.9,5.62,98.0,0.52,5.41
PITT MEADOWS CS,2025-11-26 06:00:00-08:00,0.0,5.9,5.6,98.0,0.4,5.4
PITT MEADOWS CS,2025-11-26 06:10:00-08:00,0.0,5.9,5.6,98.0,0.0,5.4
PITT MEADOWS CS,2025-11-26 06:20:00-08:00,0.31,5.91,5.69,98.0,0.0,5.44
PITT MEADOWS CS,2025-11-26 06:30:00-08:00,1.47,5.97,5.7,98.0,0.0,5.51
PITT MEADOWS CS,2025-11-26 06:40:00-08:00,0.99,6.0,5.74,98.0,0.0,5.55
PITT MEADOWS CS,2025-11-26 06:50:00-08:00,1.98,6.03,5.77,98.0,0.0,5.59
PITT MEADOWS CS,2025-11-26 07:00:00-08:00,2.39,5.97,5.69,98.0,0.0,5.5
PITT MEADOWS CS,2025-11-26 07:10:00-08:00,2.51,6.0,5.7,98.0,0.0,5.54
PITT MEADOWS CS,2025-11-26 07:20:00-08:00,2.45,5.98,5.66,98.0,0.0,5.5
PITT MEADOWS CS,2025-11-26 07:30:00-08:00,1.42,5.96,5.63,98.0,0.0,5.47
PITT MEADOWS CS,2025-11-26 07:40:00-08:00,1.33,6.0,5.7,98.0,0.0,5.54
PITT MEADOWS CS,2025-11-26 07:50:00-08:00,0.92,6.05,5.71,98.0,0.0,5.59
PITT MEADOWS CS,2025-11-26 08:00:00-08:00,1.39,6.17,5.8,97.45,0.0,5.74
PITT MEADOWS CS,2025-11-26 08:10:00-08:00,1.31,6.21,5.8,97.0,0.0,5.78
PITT MEADOWS CS,2025-11-26 08:20:00-08:00,0.87,6.21,5.78,97.0,0.0,5.77
PITT MEADOWS CS,2025-11-26 08:30:00-08:00,0.31,6.21,5.76,97.0,0.0,5.77
PITT MEADOWS CS,2025-11-26 08:40:00-08:00,2.33,6.21,5.81,97.0,0.0,5.79
PITT MEADOWS CS,2025-11-26 08:50:00-08:00,3.16,6.25,5.87,97.2,0.0,5.85
PITT MEADOWS CS,2025-11-26 09:00:00-08:00,2.38,6.34,5.93,97.0,0.0,5.96
PITT MEADOWS CS,2025-11-26 09:10:00-08:00,2.04,6.54,6.09,97.0,0.0,6.22
PITT MEADOWS CS,2025-11-26 09:20:00-08:00,1.91,6.64,6.16,96.7,0.0,6.34
PITT MEADOWS CS,2025-11-26 09:30:00-08:00,2.96,6.66,6.09,96.0,0.0,6.34
PITT MEADOWS CS,2025-11-26 09:40:00-08:00,1.84,6.78,6.08,95.3,0.0,6.45
PITT MEADOWS CS,2025-11-26 09:50:00-08:00,2.59,6.87,6.2,95.6,0.0,6.59
PITT MEADOWS CS,2025-11-26 10:00:00-08:00,1.95,6.9,5.92,93.82,0.0,6.51
PITT MEADOWS CS,2025-11-26 10:10:00-08:00,2.28,6.93,5.87,93.2,0.0,6.53
PITT MEADOWS CS,2025-11-26 10:20:00-08:00,0.77,6.94,5.95,93.2,0.0,6.57
PITT MEADOWS CS,2025-11-26 10:30:00-08:00,1.81,6.99,5.98,93.1,0.0,6.63
PITT MEADOWS CS,2025-11-26 10:40:00-08:00,2.4,7.02,5.96,93.0,0.0,6.65
PITT MEADOWS CS,2025-11-26 10:50:00-08:00,1.73,7.12,6.19,93.9,0.0,6.83
PITT MEADOWS CS,2025-11-26 11:00:00-08:00,1.19,7.23,6.35,94.09,0.0,7.0
PITT MEADOWS CS,2025-11-26 11:10:00-08:00,3.81,7.24,6.18,93.1,0.0,6.95
PITT MEADOWS CS,2025-11-26 11:20:00-08:00,2.3,7.26,6.24,93.1,0.0,6.99
PITT MEADOWS CS,2025-11-26 11:30:00-08:00,1.4,7.41,6.32,92.8,0.0,7.17
PITT MEADOWS CS,2025-11-26 11:40:00-08:00,3.13,7.42,6.28,92.4,0.0,7.17
PITT MEADOWS CS,2025-11-26 11:50:00-08:00,2.94,7.49,6.4,92.9,0.0,7.28
PITT MEADOWS CS,2025-11-26 12:00:00-08:00,1.74,7.45,6.3,92.09,0.0,7.2
PITT MEADOWS CS,2025-11-26 12:10:00-08:00,0.44,7.56,6.37,92.1,0.0,7.34
PITT MEADOWS CS,2025-11-26 12:20:00-08:00,0.22,7.68,6.41,91.5,0.0,7.47
PITT MEADOWS CS,2025-11-26 12:30:00-08:00,1.14,7.71,6.36,91.4,0.0,7.49
PITT MEADOWS CS,2025-11-26 12:40:00-08:00,1.28,7.76,6.39,91.2,0.0,7.55
PITT MEADOWS CS,2025-11-26 12:50:00-08:00,0.45,7.87,6.47,91.0,0.0,7.69
PITT MEADOWS CS,2025-11-26 13:00:00-08:00,2.42,7.85,6.59,91.73,0.0,7.71
PITT MEADOWS CS,2025-11-26 13:10:00-08:00,3.09,7.81,6.62,92.2,0.0,7.68
PITT MEADOWS CS,2025-11-26 13:20:00-08:00,3.15,7.88,6.75,92.7,0.0,7.8
PITT MEADOWS CS,2025-11-26 13:30:00-08:00,3.41,7.96,6.9,92.8,0.0,7.94
PITT MEADOWS CS,2025-11-26 13:40:00-08:00,2.77,7.98,6.86,93.0,0.0,7.94
PITT MEADOWS CS,2025-11-26 13:50:00-08:00,2.67,8.03,6.97,93.3,0.0,8.03
PITT MEADOWS CS,2025-11-26 14:00:00-08:00,2.07,8.11,7.05,93.0,0.0,8.15
PITT MEADOWS CS,2025-11-26 14:10:00-08:00,2.32,8.17,6.94,91.9,0.0,8.16
PITT MEADOWS CS,2025-11-26 14:20:00-08:00,1.46,8.18,6.92,91.5,0.0,8.17
PITT MEADOWS CS,2025-11-26 14:30:00-08:00,2.06,8.19,6.7,90.3,0.0,8.09
PITT MEADOWS CS,2025-11-26 14:40:00-08:00,3.05,8.15,6.68,90.4,0.0,8.04
PITT MEADOWS CS,2025-11-26 14:50:00-08:00,2.34,8.2,6.89,91.4,0.0,8.17
PITT MEADOWS CS,2025-11-26 15:00:00-08:00,1.22,8.14,6.76,91.0,0.0,8.06
PITT MEADOWS CS,2025-11-26 15:10:00-08:00,0.26,8.11,6.73,91.0,0.0,8.02
PITT MEADOWS CS,2025-11-26 15:20:00-08:00,0.05,8.18,6.8,91.1,0.0,8.12
PITT MEADOWS CS,2025-11-26 15:30:00-08:00,0.9,8.14,6.75,91.0,0.0,8.06
PITT MEADOWS CS,2025-11-26 15:40:00-08:00,1.16,8.11,6.85,91.4,0.0,8.07
PITT MEADOWS CS,2025-11-26 15:50:00-08:00,1.36,8.17,6.82,91.2,0.0,8.12
PITT MEADOWS CS,2025-11-26 16:00:00-08:00,0.93,8.18,6.87,91.09,0.0,8.15
PITT MEADOWS CS,2025-11-26 16:10:00-08:00,0.32,8.08,6.73,91.0,0.0,7.99
PITT MEADOWS CS,2025-11-26 16:20:00-08:00,0.12,7.93,6.76,92.2,0.0,7.85
PITT MEADOWS CS,2025-11-26 16:30:00-08:00,0.51,7.73,6.73,93.0,0.0,7.64
PITT MEADOWS CS,2025-11-26 16:40:00-08:00,0.45,7.68,6.76,94.0,0.0,7.6
PITT MEADOWS CS,2025-11-26 16:50:00-08:00,0.36,7.64,6.76,94.0,0.0,7.56
PITT MEADOWS CS,2025-11-26 17:00:00-08:00,0.0,7.61,6.79,94.64,0.0,7.55
PITT MEADOWS CS,2025-11-26 17:10:00-08:00,0.01,7.56,6.82,95.0,0.0,7.51
PITT MEADOWS CS,2025-11-26 17:20:00-08:00,0.39,7.41,6.7,95.0,0.0,7.31
PITT MEADOWS CS,2025-11-26 17:30:00-08:00,0.15,7.35,6.78,95.9,0.0,7.28
PITT MEADOWS CS,2025-11-26 17:40:00-08:00,0.05,7.29,6.78,96.3,0.0,7.22
PITT MEADOWS CS,2025-11-26 17:50:00-08:00,0.01,7.16,6.67,97.0,0.0,7.05
PITT MEADOWS CS,2025-11-26 18:00:00-08:00,0.0,7.06,6.63,97.0,0.0,6.94
PITT MEADOWS CS,2025-11-26 18:10:00-08:00,0.24,7.1,6.69,97.0,0.0,7.0
PITT MEADOWS CS,2025-11-26 18:20:00-08:00,0.6,6.96,6.55,97.0,0.0,6.81
PITT MEADOWS CS,2025-11-26 18:30:00-08:00,1.82,6.9,6.51,97.3,0.0,6.73
PITT MEADOWS CS,2025-11-26 18:40:00-08:00,1.33,6.9,6.6,98.0,0.0,6.76
PITT MEADOWS CS,2025-11-26 18:50:00-08:00,0.1,6.9,6.63,98.0,0.0,6.78
PITT MEADOWS CS,2025-11-26 19:00:00-08:00,0.0,6.86,6.59,98.0,0.0,6.72
PITT MEADOWS CS,2025-11-26 19:10:00-08:00,0.11,6.86,6.6,98.0,0.0,6.72
PITT MEADOWS CS,2025-11-26 19:20:00-08:00,2.23,6.78,6.5,98.0,0.0,6.61
PITT MEADOWS CS,2025-11-26 19:30:00-08:00,2.07,6.76,6.48,98.0,0.0,6.58
PITT MEADOWS CS,2025-11-26 19:40:00-08:00,2.53,6.7,6.45,98.0,0.0,6.51
PITT MEADOWS CS,2025-11-26 19:50:00-08:00,3.04,6.7,6.49,98.0,0.0,6.52
PITT MEADOWS CS,2025-11-26 20:00:00-08:00,2.25,6.63,6.42,99.0,0.0,6.43
PITT MEADOWS CS,2025-11-26 20:10:00-08:00,1.88,6.55,6.35,99.0,0.0,6.32
PITT MEADOWS CS,2025-11-26 20:20:00-08:00,0.18,6.41,6.21,99.0,0.0,6.13
PITT MEADOWS CS,2025-11-26 20:30:00-08:00,0.0,6.3,6.1,99.0,0.0,5.98
PITT MEADOWS CS,2025-11-26 20:40:00-08:00,0.0,6.31,6.11,99.0,0.0,5.99
PITT MEADOWS CS,2025-11-26 20:50:00-08:00,0.0,6.44,6.24,99.0,0.0,6.17
PITT MEADOWS CS,2025-11-26 21:00:00-08:00,0.31,6.48,6.28,99.0,0.0,6.23
PITT MEADOWS CS,2025-11-26 21:10:00-08:00,0.19,6.47,6.27,99.0,0.0,6.21
PITT MEADOWS CS,2025-11-26 21:20:00-08:00,0.17,6.5,6.3,99.0,0.0,6.25
PITT MEADOWS CS,2025-11-26 21:30:00-08:00,0.32,6.42,6.23,99.0,0.0,6.15
PITT MEADOWS CS,2025-11-26 21:40:00-08:00,0.03,6.4,6.2,99.0,0.0,6.12
PITT MEADOWS CS,2025-11-26 21:50:00-08:00,0.0,6.37,6.18,99.0,0.0,6.08
PITT MEADOWS CS,2025-11-26 22:00:00-08:00,0.0,6.41,6.22,99.0,0.0,6.13
PITT MEADOWS CS,2025-11-26 22:10:00-08:00,0.0,6.42,6.24,99.0,0.0,6.15
PITT MEADOWS CS,2025-11-26 22:20:00-08:00,0.0,6.38,6.2,99.0,0.0,6.1
PITT MEADOWS CS,2025-11-26 22:30:00-08:00,0.0,6.33,6.13,99.0,0.0,6.02
PITT MEADOWS CS,2025-11-26 22:40:00-08:00,0.53,6.33,6.14,99.0,0.0,6.02
PITT MEADOWS CS,2025-11-26 22:50:00-08:00,0.78,6.37,6.17,99.0,0.0,6.08
PITT MEADOWS CS,2025-11-26 23:00:00-08:00,1.49,6.39,6.22,99.0,0.0,6.11
PITT MEADOWS CS,2025-11-26 23:10:00-08:00,2.54,6.38,6.2,99.0,0.0,6.1
PITT MEADOWS CS,2025-11-26 23:20:00-08:00,3.42,6.33,6.13,99.0,0.0,6.02
PITT MEADOWS CS,2025-11-26 23:30:00-08:00,4.25,6.4,6.23,99.0,0.0,6.13
PITT MEADOWS CS,2025-11-26 23:40:00-08:00,2.93,6.47,6.29,99.0,0.0,6.22
PITT MEADOWS CS,2025-11-26 23:50:00-08:00,3.08,6.54,6.34,99.0,0.0,6.31
PITT MEADOWS CS,2025-11-27 00:00:00-08:00,1.89,6.6,6.38,98.54,0.0,6.38
PITT MEADOWS CS,2025-11-27 00:10:00-08:00,2.07,6.58,6.3,98.0,0.0,6.33
PITT MEADOWS CS,2025-11-27 00:20:00-08:00,1.82,6.57,6.3,98.0,0.2,6.32
PITT MEADOWS CS,2025-11-27 00:30:00-08:00,0.13,6.6,6.3,98.0,0.2,6.35
PITT MEADOWS CS,2025-11-27 00:40:00-08:00,0.0,6.6,6.29,98.0,0.26,6.35
PITT MEADOWS CS,2025-11-27 00:50:00-08:00,1.84,6.62,6.26,98.0,0.4,6.36
PITT MEADOWS CS,2025-11-27 01:00:00-08:00,5.29,6.65,6.25,97.45,0.4,6.38
PITT MEADOWS CS,2025-11-27 01:10:00-08:00,6.91,6.67,6.11,96.0,0.4,6.35
PITT MEADOWS CS,2025-11-27 01:20:00-08:00,4.96,6.6,6.1,96.9,0.6,6.28
PITT MEADOWS CS,2025-11-27 01:30:00-08:00,3.06,6.6,6.1,96.9,0.6,6.28
PITT MEADOWS CS,2025-11-27 01:40:00-08:00,1.97,6.6,6.1,97.0,0.54,6.28
PITT MEADOWS CS,2025-11-27 01:50:00-08:00,1.63,6.6,6.19,97.0,0.54,6.31
PITT MEADOWS CS,2025-11-27 02:00:00-08:00,0.85,6.65,6.22,97.0,0.6,6.37
PITT MEADOWS CS,2025-11-27 02:10:00-08:00,4.39,6.87,6.17,95.1,0.6,6.58
PITT MEADOWS CS,2025-11-27 02:20:00-08:00,8.32,7.08,5.98,92.8,0.34,6.72
PITT MEADOWS CS,2025-11-27 02:30:00-08:00,4.16,7.07,5.99,93.0,0.44,6.71
PITT MEADOWS CS,2025-11-27 02:40:00-08:00,1.09,6.93,6.06,94.0,0.8,6.6
PITT MEADOWS CS,2025-11-27 02:50:00-08:00,3.45,6.71,6.16,96.3,0.66,6.41
PITT MEADOWS CS,2025-11-27 03:00:00-08:00,0.59,6.64,6.14,97.0,0.73,6.33
PITT MEADOWS CS,2025-11-27 03:10:00-08:00,0.2,6.6,6.16,97.0,0.8,6.3
PITT MEADOWS CS,2025-11-27 03:20:00-08:00,0.0,6.6,6.19,97.0,0.7,6.31
PITT MEADOWS CS,2025-11-27 03:30:00-08:00,0.03,6.6,6.2,97.0,0.76,6.32
PITT MEADOWS CS,2025-11-27 03:40:00-08:00,0.85,6.63,6.28,97.0,0.4,6.38
PITT MEADOWS CS,2025-11-27 03:50:00-08:00,1.12,6.66,6.25,97.0,0.4,6.39
PITT MEADOWS CS,2025-11-27 04:00:00-08:00,0.45,6.7,6.3,97.36,0.67,6.45
PITT MEADOWS CS,2025-11-27 04:10:00-08:00,2.55,6.74,6.38,97.8,0.6,6.52
PITT MEADOWS CS,2025-11-27 04:20:00-08:00,2.91,6.57,6.23,98.0,0.6,6.3
PITT MEADOWS CS,2025-11-27 04:30:00-08:00,2.34,6.46,6.15,98.0,0.6,6.16
PITT MEADOWS CS,2025-11-27 04:40:00-08:00,0.63,6.5,6.23,98.0,0.74,6.23
PITT MEADOWS CS,2025-11-27 04:50:00-08:00,0.11,6.56,6.3,98.0,0.88,6.31
PITT MEADOWS CS,2025-11-27 05:00:00-08:00,0.08,6.6,6.33,98.0,0.82,6.36
PITT MEADOWS CS,2025-11-27 05:10:00-08:00,0.42,6.62,6.34,98.0,1.04,6.39
PITT MEADOWS CS,2025-11-27 05:20:00-08:00,0.16,6.68,6.37,98.0,1.28,6.46
PITT MEADOWS CS,2025-11-27 05:30:00-08:00,1.79,6.66,6.3,97.7,1.44,6.41
PITT MEADOWS CS,2025-11-27 05:40:00-08:00,2.67,6.61,6.22,97.0,1.46,6.33
PITT MEADOWS CS,2025-11-27 05:50:00-08:00,3.7,6.67,6.19,97.0,1.44,6.38
PITT MEADOWS CS,2025-11-27 06:00:00-08:00,3.5,6.6,6.1,97.0,1.18,6.28
PITT MEADOWS CS,2025-11-27 06:10:00-08:00,3.48,6.6,6.12,97.0,1.36,6.29
PITT MEADOWS CS,2025-11-27 06:20:00-08:00,4.19,6.6,6.2,97.0,1.2,6.32
PITT MEADOWS CS,2025-11-27 06:30:00-08:00,4.33,6.68,6.22,97.0,0.96,6.4
PITT MEADOWS CS,2025-11-27 06:40:00-08:00,4.58,6.65,6.2,97.0,1.0,6.37
PITT MEADOWS CS,2025-11-27 06:50:00-08:00,5.37,6.63,6.14,97.0,1.24,6.32
PITT MEADOWS CS,2025-11-27 07:00:00-08:00,5.63,6.6,6.15,97.0,1.31,6.3
PITT MEADOWS CS,2025-11-27 07:10:00-08:00,5.29,6.6,6.14,97.0,1.0,6.29
PITT MEADOWS CS,2025-11-27 07:20:00-08:00,5.44,6.67,6.27,97.0,0.88,6.41
PITT MEADOWS CS,2025-11-27 07:30:00-08:00,4.52,6.76,6.32,97.0,0.94,6.52
PITT MEADOWS CS,2025-11-27 07:40:00-08:00,3.91,6.8,6.39,97.0,0.88,6.59
PITT MEADOWS CS,2025-11-27 07:50:00-08:00,1.43,6.8,6.4,97.0,0.98,6.59
PITT MEADOWS CS,2025-11-27 08:00:00-08:00,0.43,6.83,6.45,98.0,1.07,6.64
PITT MEADOWS CS,2025-11-27 08:10:00-08:00,2.06,6.91,6.57,98.0,1.42,6.76
PITT MEADOWS CS,2025-11-27 08:20:00-08:00,3.24,6.98,6.6,98.0,1.6,6.84
PITT MEADOWS CS,2025-11-27 08:30:00-08:00,5.69,6.92,6.47,97.1,1.62,6.74
PITT MEADOWS CS,2025-11-27 08:40:00-08:00,4.27,6.91,6.43,97.0,1.86,6.71
PITT MEADOWS CS,2025-11-27 08:50:00-08:00,3.69,6.9,6.42,96.6,1.92,6.7
PITT MEADOWS CS,2025-11-27 09:00:00-08:00,5.53,6.97,6.47,97.0,2.13,6.79
PITT MEADOWS CS,2025-11-27 09:10:00-08:00,6.66,6.99,6.47,96.7,2.04,6.81
PITT MEADOWS CS,2025-11-27 09:20:00-08:00,8.0,6.78,6.23,96.3,2.34,6.51
PITT MEADOWS CS,2025-11-27 09:30:00-08:00,4.63,6.77,6.33,97.0,2.52,6.53
PITT MEADOWS CS,2025-11-27 09:40:00-08:00,2.1,6.8,6.4,97.0,2.5,6.59
PITT MEADOWS CS,2025-11-27 09:50:00-08:00,3.55,6.86,6.47,97.0,2.14,6.68
PITT MEADOWS CS,2025-11-27 10:00:00-08:00,3.75,6.96,6.56,97.0,1.82,6.81
PITT MEADOWS CS,2025-11-27 10:10:00-08:00,5.46,7.05,6.69,97.2,1.86,6.95
PITT MEADOWS CS,2025-11-27 10:20:00-08:00,5.3,7.1,6.68,97.0,1.56,6.99
PITT MEADOWS CS,2025-11-27 10:30:00-08:00,4.63,7.11,6.67,97.0,1.38,7.0
PITT MEADOWS CS,2025-11-27 10:40:00-08:00,3.47,7.11,6.68,97.0,1.2,7.0
PITT MEADOWS CS,2025-11-27 10:50:00-08:00,3.55,7.12,6.65,97.0,1.4,7.0
PITT MEADOWS CS,2025-11-27 11:00:00-08:00,5.27,7.2,6.69,96.91,1.25,7.1
PITT MEADOWS CS,2025-11-27 11:10:00-08:00,5.78,7.25,6.74,96.6,0.96,7.17
PITT MEADOWS CS,2025-11-27 11:20:00-08:00,4.91,7.3,6.79,96.6,0.9,7.24
PITT MEADOWS CS,2025-11-27 11:30:00-08:00,6.81,7.37,6.8,96.0,0.92,7.31
PITT MEADOWS CS,2025-11-27 11:40:00-08:00,7.32,7.46,6.84,95.8,0.8,7.42
PITT MEADOWS CS,2025-11-27 11:50:00-08:00,7.8,7.57,6.85,95.2,0.8,7.53
PITT MEADOWS CS,2025-11-27 12:00:00-08:00,8.05,7.78,6.95,94.64,0.8,7.78
PITT MEADOWS CS,2025-11-27 12:10:00-08:00,7.33,7.77,6.9,94.0,0.72,7.75
PITT MEADOWS CS,2025-11-27 12:20:00-08:00,4.87,7.74,6.83,94.0,0.6,7.69
PITT MEADOWS CS,2025-11-27 12:30:00-08:00,2.21,7.83,6.97,94.33,0.4,7.83
PITT MEADOWS CS,2025-11-27 12:40:00-08:00,2.33,7.9,7.07,94.5,0.36,7.94
PITT MEADOWS CS,2025-11-27 12:50:00-08:00,4.1,7.89,7.02,94.4,0.0,7.91
PITT MEADOWS CS,2025-11-27 13:00:00-08:00,3.54,7.95,7.19,95.0,0.0,8.04
PITT MEADOWS CS,2025-11-27 13:10:00-08:00,4.12,8.12,7.3,94.5,0.0,8.25
PITT MEADOWS CS,2025-11-27 13:20:00-08:00,3.58,8.24,7.33,94.0,0.0,8.38
PITT MEADOWS CS,2025-11-27 13:30:00-08:00,3.76,8.32,7.29,93.3,0.0,8.45
PITT MEADOWS CS,2025-11-27 13:40:00-08:00,4.12,8.34,7.04,91.5,0.0,8.37
PITT MEADOWS CS,2025-11-27 13:50:00-08:00,5.66,8.21,6.77,90.5,0.0,8.14
PITT MEADOWS CS,2025-11-27 14:00:00-08:00,4.25,8.14,6.76,90.73,0.0,8.06
PITT MEADOWS CS,2025-11-27 14:10:00-08:00,2.33,8.28,7.09,92.2,0.0,8.33
PITT MEADOWS CS,2025-11-27 14:20:00-08:00,2.21,8.31,6.86,90.6,0.0,8.27
PITT MEADOWS CS,2025-11-27 14:30:00-08:00,1.57,8.36,6.87,90.3,0.0,8.33
PITT MEADOWS CS,2025-11-27 14:40:00-08:00,0.33,8.37,6.86,90.4,0.0,8.33
PITT MEADOWS CS,2025-11-27 14:50:00-08:00,1.13,8.4,6.86,90.2,0.0,8.36
PITT MEADOWS CS,2025-11-27 15:00:00-08:00,4.7,8.4,6.82,89.73,0.0,8.35
PITT MEADOWS CS,2025-11-27 15:10:00-08:00,3.74,8.39,6.89,90.4,0.0,8.36
PITT MEADOWS CS,2025-11-27 15:20:00-08:00,1.1,8.28,7.04,92.0,0.0,8.31
PITT MEADOWS CS,2025-11-27 15:30:00-08:00,0.98,8.25,7.15,92.8,0.0,8.32
PITT MEADOWS CS,2025-11-27 15:40:00-08:00,2.29,8.15,7.04,92.6,0.0,8.18
PITT MEADOWS CS,2025-11-27 15:50:00-08:00,2.46,8.02,6.8,91.9,0.0,7.96
PITT MEADOWS CS,2025-11-27 16:00:00-08:00,1.18,8.02,6.84,92.18,0.0,7.98
PITT MEADOWS CS,2025-11-27 16:10:00-08:00,2.2,7.96,6.9,93.0,0.0,7.94
PITT MEADOWS CS,2025-11-27 16:20:00-08:00,2.42,7.95,6.97,93.6,0.0,7.95
PITT MEADOWS CS,2025-11-27 16:30:00-08:00,2.53,7.98,6.8,92.3,0.0,7.92
PITT MEADOWS CS,2025-11-27 16:40:00-08:00,5.57,8.08,6.47,89.7,0.0,7.9
PITT MEADOWS CS,2025-11-27 16:50:00-08:00,3.79,7.98,6.7,91.4,0.0,7.88
PITT MEADOWS CS,2025-11-27 17:00:00-08:00,4.12,7.91,6.76,92.36,0.0,7.83
PITT MEADOWS CS,2025-11-27 17:10:00-08:00,2.85,7.99,6.51,90.3,0.0,7.82
PITT MEADOWS CS,2025-11-27 17:20:00-08:00,3.36,8.0,6.41,89.4,0.0,7.79
PITT MEADOWS CS,2025-11-27 17:30:00-08:00,3.51,7.95,6.41,90.0,0.0,7.74
PITT MEADOWS CS,2025-11-27 17:40:00-08:00,1.91,7.83,6.55,91.5,0.0,7.68
PITT MEADOWS CS,2025-11-27 17:50:00-08:00,1.81,7.81,6.64,92.2,0.0,7.69
PITT MEADOWS CS,2025-11-27 18:00:00-08:00,2.16,7.75,6.75,93.27,0.0,7.67
PITT MEADOWS CS,2025-11-27 18:10:00-08:00,2.5,7.67,6.71,93.7,0.0,7.58
PITT MEADOWS CS,2025-11-27 18:20:00-08:00,0.4,7.62,6.76,94.0,0.0,7.54
PITT MEADOWS CS,2025-11-27 18:30:00-08:00,0.03,7.6,6.68,94.0,0.0,7.49
PITT MEADOWS CS,2025-11-27 18:40:00-08:00,0.0,7.61,6.7,94.0,0.0,7.51
