station_name,time_bucket,wind_speed,temperature,dew_point,relative_humidity,rainfall_amount,humidex
PITT MEADOWS CS,2025-11-19 00:40:00-08:00,1.6,2.27,2.08,99.0,0.2,0.66
PITT MEADOWS CS,2025-11-19 00:50:00-08:00,1.33,2.23,2.04,99.0,0.14,0.61
PITT MEADOWS CS,2025-11-19 01:00:00-08:00,2.05,2.05,1.85,99.0,0.0,0.37
PITT MEADOWS CS,2025-11-19 01:10:00-08:00,1.06,1.86,1.69,99.0,0.0,0.14
PITT MEADOWS CS,2025-11-19 01:20:00-08:00,0.33,1.73,1.57,99.0,0.0,-0.02
PITT MEADOWS CS,2025-11-19 01:30:00-08:00,1.18,1.57,1.4,99.0,0.0,-0.23
PITT MEADOWS CS,2025-11-19 01:40:00-08:00,1.73,1.54,1.36,99.0,0.0,-0.27
PITT MEADOWS CS,2025-11-19 01:50:00-08:00,0.93,1.58,1.38,99.0,0.0,-0.23
PITT MEADOWS CS,2025-11-19 02:00:00-08:00,2.09,1.45,1.26,99.0,0.0,-0.39
PITT MEADOWS CS,2025-11-19 02:10:00-08:00,2.66,1.46,1.28,99.0,0.0,-0.37
PITT MEADOWS CS,2025-11-19 02:20:00-08:00,1.39,1.73,1.57,99.0,0.0,-0.02
PITT MEADOWS CS,2025-11-19 02:30:00-08:00,1.12,1.82,1.62,99.0,0.0,0.08
PITT MEADOWS CS,2025-11-19 02:40:00-08:00,2.01,1.87,1.76,99.0,0.0,0.17
PITT MEADOWS CS,2025-11-19 02:50:00-08:00,1.48,1.75,1.57,99.0,0.0,-0.0
PITT MEADOWS CS,2025-11-19 03:00:00-08:00,3.15,1.58,1.41,99.0,0.0,-0.22
PITT MEADOWS CS,2025-11-19 03:10:00-08:00,4.87,1.43,1.25,99.0,0.0,-0.41
PITT MEADOWS CS,2025-11-19 03:20:00-08:00,3.05,1.25,1.08,99.0,0.0,-0.64
PITT MEADOWS CS,2025-11-19 03:30:00-08:00,1.8,1.12,0.96,99.0,0.0,-0.8
PITT MEADOWS CS,2025-11-19 03:40:00-08:00,1.12,1.01,0.83,99.0,0.0,-0.94
PITT MEADOWS CS,2025-11-19 03:50:00-08:00,0.78,1.08,0.93,99.0,0.0,-0.84
PITT MEADOWS CS,2025-11-19 04:00:00-08:00,2.29,0.84,0.71,99.0,0.0,-1.14
PITT MEADOWS CS,2025-11-19 04:10:00-08:00,2.04,0.7,0.56,99.0,0.0,-1.32
PITT MEADOWS CS,2025-11-19 04:20:00-08:00,2.5,0.87,0.73,99.0,0.0,-1.11
PITT MEADOWS CS,2025-11-19 04:30:00-08:00,0.87,1.14,0.98,99.0,0.0,-0.77
PITT MEADOWS CS,2025-11-19 04:40:00-08:00,3.95,1.69,1.53,99.0,0.0,-0.07
PITT MEADOWS CS,2025-11-19 04:50:00-08:00,3.76,1.93,1.79,99.0,0.0,0.24
PITT MEADOWS CS,2025-11-19 05:00:00-08:00,1.81,1.84,1.67,99.0,0.0,0.11
PITT MEADOWS CS,2025-11-19 05:10:00-08:00,4.18,1.74,1.61,99.0,0.0,-0.0
PITT MEADOWS CS,2025-11-19 05:20:00-08:00,5.06,1.77,1.61,99.0,0.0,0.03
PITT MEADOWS CS,2025-11-19 05:30:00-08:00,1.43,1.76,1.6,99.0,0.0,0.01
PITT MEADOWS CS,2025-11-19 05:40:00-08:00,1.78,1.71,1.55,99.0,0.0,-0.05
PITT MEADOWS CS,2025-11-19 05:50:00-08:00,3.44,1.55,1.37,99.0,0.0,-0.26
PITT MEADOWS CS,2025-11-19 06:00:00-08:00,2.18,1.4,1.27,99.0,0.0,-0.43
PITT MEADOWS CS,2025-11-19 06:10:00-08:00,0.7,1.31,1.19,99.0,0.0,-0.55
PITT MEADOWS CS,2025-11-19 06:20:00-08:00,1.98,1.08,0.95,99.0,0.0,-0.84
PITT MEADOWS CS,2025-11-19 06:30:00-08:00,2.52,0.98,0.8,99.0,0.0,-0.98
PITT MEADOWS CS,2025-11-19 06:40:00-08:00,1.02,0.89,0.75,99.0,0.0,-1.08
PITT MEADOWS CS,2025-11-19 06:50:00-08:00,2.81,0.76,0.61,99.0,0.0,-1.25
PITT MEADOWS CS,2025-11-19 07:00:00-08:00,4.17,0.57,0.43,99.0,0.0,-1.48
PITT MEADOWS CS,2025-11-19 07:10:00-08:00,3.68,0.58,0.43,99.0,0.0,-1.47
PITT MEADOWS CS,2025-11-19 07:20:00-08:00,1.53,0.57,0.45,99.0,0.0,-1.48
PITT MEADOWS CS,2025-11-19 07:30:00-08:00,0.47,0.61,0.49,99.0,0.0,-1.43
PITT MEADOWS CS,2025-11-19 07:40:00-08:00,0.36,0.76,0.59,99.0,0.0,-1.25
PITT MEADOWS CS,2025-11-19 07:50:00-08:00,3.31,0.84,0.68,99.0,0.0,-1.15
PITT MEADOWS CS,2025-11-19 08:00:00-08:00,3.11,0.69,0.57,99.0,0.0,-1.33
PITT MEADOWS CS,2025-11-19 08:10:00-08:00,2.68,0.78,0.63,99.0,0.0,-1.22
PITT MEADOWS CS,2025-11-19 08:20:00-08:00,2.82,0.62,0.48,99.0,0.0,-1.42
PITT MEADOWS CS,2025-11-19 08:30:00-08:00,2.6,-0.39,-0.51,99.0,0.0,-2.67
PITT MEADOWS CS,2025-11-19 08:40:00-08:00,1.6,-0.38,-0.52,99.0,0.0,-2.67
PITT MEADOWS CS,2025-11-19 08:50:00-08:00,2.57,-0.5,-0.64,99.0,0.0,-2.82
PITT MEADOWS CS,2025-11-19 09:00:00-08:00,1.91,-0.46,-0.59,99.0,0.0,-2.76
PITT MEADOWS CS,2025-11-19 09:10:00-08:00,0.66,-0.19,-0.32,99.0,0.0,-2.43
PITT MEADOWS CS,2025-11-19 09:20:00-08:00,1.38,1.02,0.84,99.0,0.0,-0.93
PITT MEADOWS CS,2025-11-19 09:30:00-08:00,1.77,1.37,1.25,99.0,0.0,-0.47
PITT MEADOWS CS,2025-11-19 09:40:00-08:00,2.0,1.7,1.55,99.0,0.0,-0.06
PITT MEADOWS CS,2025-11-19 09:50:00-08:00,1.04,1.81,1.63,99.0,0.0,0.07
PITT MEADOWS CS,2025-11-19 10:00:00-08:00,0.12,2.22,2.1,99.0,0.0,0.61
PITT MEADOWS CS,2025-11-19 10:10:00-08:00,0.6,2.92,2.76,99.0,0.0,1.5
PITT MEADOWS CS,2025-11-19 10:20:00-08:00,1.98,3.11,2.98,99.0,0.0,1.76
PITT MEADOWS CS,2025-11-19 10:30:00-08:00,1.53,3.58,3.45,99.0,0.0,2.37
PITT MEADOWS CS,2025-11-19 10:40:00-08:00,2.26,3.81,3.68,99.0,0.0,2.67
PITT MEADOWS CS,2025-11-19 10:50:00-08:00,2.59,4.23,4.1,99.0,0.0,3.23
PITT MEADOWS CS,2025-11-19 11:00:00-08:00,3.01,4.94,4.76,99.0,0.0,4.15
PITT MEADOWS CS,2025-11-19 11:10:00-08:00,3.03,5.52,5.36,99.0,0.0,4.94
PITT MEADOWS CS,2025-11-19 11:20:00-08:00,2.26,6.01,5.78,98.4,0.0,5.57
PITT MEADOWS CS,2025-11-19 11:30:00-08:00,2.38,6.32,5.81,96.4,0.0,5.9
PITT MEADOWS CS,2025-11-19 11:40:00-08:00,2.88,7.1,6.11,93.3,0.0,6.78
PITT MEADOWS CS,2025-11-19 11:50:00-08:00,4.61,7.15,5.36,88.5,0.0,6.57
PITT MEADOWS CS,2025-11-19 12:00:00-08:00,4.77,7.39,4.89,84.36,0.0,6.65
PITT MEADOWS CS,2025-11-19 12:10:00-08:00,4.16,7.65,4.85,82.4,0.0,6.89
PITT MEADOWS CS,2025-11-19 12:20:00-08:00,3.64,7.76,4.92,82.1,0.0,7.03
PITT MEADOWS CS,2025-11-19 12:30:00-08:00,4.74,7.72,4.98,82.8,0.0,7.01
PITT MEADOWS CS,2025-11-19 12:40:00-08:00,4.1,7.92,4.97,81.5,0.0,7.2
PITT MEADOWS CS,2025-11-19 12:50:00-08:00,4.42,8.1,4.73,79.2,0.0,7.3
PITT MEADOWS CS,2025-11-19 13:00:00-08:00,5.05,8.54,4.79,77.27,0.0,7.76
PITT MEADOWS CS,2025-11-19 13:10:00-08:00,6.4,9.0,4.82,75.1,0.0,8.23
PITT MEADOWS CS,2025-11-19 13:20:00-08:00,6.1,9.02,4.67,74.1,0.0,8.2
PITT MEADOWS CS,2025-11-19 13:30:00-08:00,3.74,9.23,4.84,73.8,0.0,8.47
PITT MEADOWS CS,2025-11-19 13:40:00-08:00,2.24,9.52,4.81,72.6,0.0,8.75
PITT MEADOWS CS,2025-11-19 13:50:00-08:00,2.06,9.48,4.82,72.5,0.0,8.71
PITT MEADOWS CS,2025-11-19 14:00:00-08:00,3.49,9.49,5.25,74.73,0.0,8.87
PITT MEADOWS CS,2025-11-19 14:10:00-08:00,5.76,9.4,5.59,76.9,0.0,8.9
PITT MEADOWS CS,2025-11-19 14:20:00-08:00,5.53,9.26,5.66,78.2,0.0,8.78
PITT MEADOWS CS,2025-11-19 14:30:00-08:00,5.45,9.35,5.68,77.9,0.0,8.88
PITT MEADOWS CS,2025-11-19 14:40:00-08:00,4.15,9.36,5.26,75.5,0.0,8.74
PITT MEADOWS CS,2025-11-19 14:50:00-08:00,1.98,9.74,5.62,75.3,0.0,9.25
PITT MEADOWS CS,2025-11-19 15:00:00-08:00,1.56,9.72,5.6,75.36,0.0,9.22
PITT MEADOWS CS,2025-11-19 15:10:00-08:00,0.81,9.41,5.7,77.6,0.0,8.95
PITT MEADOWS CS,2025-11-19 15:20:00-08:00,2.08,8.86,5.7,80.7,0.0,8.4
PITT MEADOWS CS,2025-11-19 15:30:00-08:00,4.02,8.48,5.06,79.1,0.0,7.79
PITT MEADOWS CS,2025-11-19 15:40:00-08:00,4.3,8.16,4.82,79.6,0.0,7.39
PITT MEADOWS CS,2025-11-19 15:50:00-08:00,2.67,7.66,4.76,81.6,0.0,6.87
PITT MEADOWS CS,2025-11-19 16:00:00-08:00,3.35,7.54,4.85,83.27,0.0,6.78
PITT MEADOWS CS,2025-11-19 16:10:00-08:00,2.67,7.18,4.88,85.1,0.0,6.43
PITT MEADOWS CS,2025-11-19 16:20:00-08:00,2.91,7.24,4.9,85.1,0.0,6.5
PITT MEADOWS CS,2025-11-19 16:30:00-08:00,3.49,7.06,4.68,84.6,0.0,6.25
PITT MEADOWS CS,2025-11-19 16:40:00-08:00,2.73,6.69,4.53,86.0,0.0,5.83
PITT MEADOWS CS,2025-11-19 16:50:00-08:00,2.29,6.56,4.64,87.8,0.0,5.73
PITT MEADOWS CS,2025-11-19 17:00:00-08:00,1.93,6.29,4.61,89.0,0.0,5.45
PITT MEADOWS CS,2025-11-19 17:10:00-08:00,2.36,6.28,4.55,88.9,0.0,5.42
PITT MEADOWS CS,2025-11-19 17:20:00-08:00,1.45,6.12,4.47,89.3,0.0,5.24
PITT MEADOWS CS,2025-11-19 17:30:00-08:00,0.31,6.1,4.61,90.0,0.0,5.26
PITT MEADOWS CS,2025-11-19 17:40:00-08:00,1.34,6.24,4.85,90.8,0.0,5.48
PITT MEADOWS CS,2025-11-19 17:50:00-08:00,1.59,6.07,4.7,90.8,0.0,5.26
PITT MEADOWS CS,2025-11-19 18:00:00-08:00,0.77,6.11,4.85,91.55,0.0,5.35
PITT MEADOWS CS,2025-11-19 18:10:00-08:00,0.66,6.12,4.99,92.5,0.0,5.41
PITT MEADOWS CS,2025-11-19 18:20:00-08:00,2.71,6.28,5.04,91.8,0.0,5.59
PITT MEADOWS CS,2025-11-19 18:30:00-08:00,2.69,6.13,4.95,92.0,0.0,5.41
PITT MEADOWS CS,2025-11-19 18:40:00-08:00,1.99,6.11,4.96,92.3,0.0,5.39
PITT MEADOWS CS,2025-11-19 18:50:00-08:00,3.12,6.03,4.94,92.7,0.0,5.3
PITT MEADOWS CS,2025-11-19 19:00:00-08:00,4.66,6.19,4.92,91.64,0.0,5.46
PITT MEADOWS CS,2025-11-19 19:10:00-08:00,3.28,6.1,4.75,91.0,0.0,5.31
PITT MEADOWS CS,2025-11-19 19:20:00-08:00,2.38,5.84,4.67,92.2,0.0,5.02
PITT MEADOWS CS,2025-11-19 19:30:00-08:00,0.75,5.67,4.66,93.0,0.0,4.85
PITT MEADOWS CS,2025-11-19 19:40:00-08:00,0.94,5.56,4.64,93.6,0.0,4.73
PITT MEADOWS CS,2025-11-19 19:50:00-08:00,1.82,5.4,4.57,94.1,0.0,4.55
PITT MEADOWS CS,2025-11-19 20:00:00-08:00,1.38,5.38,4.62,95.0,0.0,4.55
PITT MEADOWS CS,2025-11-19 20:10:00-08:00,0.68,5.43,4.68,95.0,0.0,4.62
PITT MEADOWS CS,2025-11-19 20:20:00-08:00,1.33,5.26,4.48,94.7,0.0,4.38
PITT MEADOWS CS,2025-11-19 20:30:00-08:00,2.34,5.44,4.55,94.0,0.0,4.58
PITT MEADOWS CS,2025-11-19 20:40:00-08:00,2.75,5.52,4.52,93.3,0.0,4.65
PITT MEADOWS CS,2025-11-19 20:50:00-08:00,1.89,5.3,4.31,93.2,0.0,4.36
PITT MEADOWS CS,2025-11-19 21:00:00-08:00,0.94,5.35,4.48,94.0,0.0,4.47
PITT MEADOWS CS,2025-11-19 21:10:00-08:00,2.18,5.54,4.6,93.8,0.0,4.7
PITT MEADOWS CS,2025-11-19 21:20:00-08:00,1.87,5.52,4.59,94.0,0.0,4.68
PITT MEADOWS CS,2025-11-19 21:30:00-08:00,0.57,5.48,4.63,94.0,0.0,4.65
PITT MEADOWS CS,2025-11-19 21:40:00-08:00,1.64,5.39,4.52,94.0,0.0,4.52
PITT MEADOWS CS,2025-11-19 21:50:00-08:00,1.02,5.41,4.64,94.7,0.0,4.58
PITT MEADOWS CS,2025-11-19 22:00:00-08:00,0.85,5.45,4.62,94.0,0.0,4.62
PITT MEADOWS CS,2025-11-19 22:10:00-08:00,0.47,5.31,4.48,94.0,0.0,4.43
PITT MEADOWS CS,2025-11-19 22:20:00-08:00,1.41,5.17,4.33,94.1,0.0,4.24
PITT MEADOWS CS,2025-11-19 22:30:00-08:00,0.77,5.12,4.37,95.0,0.0,4.2
PITT MEADOWS CS,2025-11-19 22:40:00-08:00,0.56,5.08,4.32,94.8,0.0,4.15
PITT MEADOWS CS,2025-11-19 22:50:00-08:00,0.94,5.0,4.2,94.7,0.0,4.03
PITT MEADOWS CS,2025-11-19 23:00:00-08:00,0.1,4.93,4.13,94.55,0.0,3.94
PITT MEADOWS CS,2025-11-19 23:10:00-08:00,0.34,4.83,4.08,95.0,0.0,3.82
PITT MEADOWS CS,2025-11-19 23:20:00-08:00,1.06,4.81,4.03,95.0,0.0,3.78
PITT MEADOWS CS,2025-11-19 23:30:00-08:00,1.2,4.93,4.06,94.3,0.0,3.91
PITT MEADOWS CS,2025-11-19 23:40:00-08:00,1.7,5.04,4.08,93.5,0.0,4.03
PITT MEADOWS CS,2025-11-19 23:50:00-08:00,1.9,5.31,4.19,92.4,0.0,4.33
PITT MEADOWS CS,2025-11-20 00:00:00-08:00,0.78,5.38,4.2,92.46,0.0,4.41
PITT MEADOWS CS,2025-11-20 00:10:00-08:00,0.75,5.34,4.28,92.6,0.0,4.39
PITT MEADOWS CS,2025-11-20 00:20:00-08:00,0.89,5.35,4.05,91.4,0.0,4.33
PITT MEADOWS CS,2025-11-20 00:30:00-08:00,0.43,5.38,4.08,91.4,0.0,4.37
PITT MEADOWS CS,2025-11-20 00:40:00-08:00,2.2,5.52,4.08,90.6,0.0,4.51
PITT MEADOWS CS,2025-11-20 00:50:00-08:00,1.01,5.52,4.23,91.2,0.0,4.56
PITT MEADOWS CS,2025-11-20 01:00:00-08:00,0.15,5.55,4.25,91.45,0.0,4.59
PITT MEADOWS CS,2025-11-20 01:10:00-08:00,0.25,5.52,4.35,92.0,0.0,4.6
PITT MEADOWS CS,2025-11-20 01:20:00-08:00,0.75,5.48,4.25,91.6,0.0,4.52
PITT MEADOWS CS,2025-11-20 01:30:00-08:00,0.14,5.31,4.26,92.9,0.0,4.36
PITT MEADOWS CS,2025-11-20 01:40:00-08:00,1.19,5.35,4.34,93.0,0.0,4.42
PITT MEADOWS CS,2025-11-20 01:50:00-08:00,2.55,5.45,4.37,92.9,0.0,4.53
PITT MEADOWS CS,2025-11-20 02:00:00-08:00,0.93,5.28,4.35,93.64,0.0,4.36
PITT MEADOWS CS,2025-11-20 02:10:00-08:00,2.16,5.21,4.39,94.5,0.0,4.3
PITT MEADOWS CS,2025-11-20 02:20:00-08:00,0.97,5.48,4.61,94.2,0.0,4.64
PITT MEADOWS CS,2025-11-20 02:30:00-08:00,1.09,5.68,4.63,92.9,0.0,4.85
PITT MEADOWS CS,2025-11-20 02:40:00-08:00,2.36,6.01,4.87,92.2,0.0,5.26
PITT MEADOWS CS,2025-11-20 02:50:00-08:00,4.19,6.19,4.77,90.5,0.0,5.41
PITT MEADOWS CS,2025-11-20 03:00:00-08:00,2.95,6.14,4.71,90.27,0.0,5.34
PITT MEADOWS CS,2025-11-20 03:10:00-08:00,3.49,6.31,4.51,88.4,0.0,5.44
PITT MEADOWS CS,2025-11-20 03:20:00-08:00,3.8,6.46,4.45,87.0,0.0,5.57
PITT MEADOWS CS,2025-11-20 03:30:00-08:00,3.67,6.39,4.56,88.1,0.0,5.54
PITT MEADOWS CS,2025-11-20 03:40:00-08:00,2.34,6.41,4.62,88.3,0.0,5.58
PITT MEADOWS CS,2025-11-20 03:50:00-08:00,4.25,6.34,4.58,88.4,0.0,5.49
PITT MEADOWS CS,2025-11-20 04:00:00-08:00,3.53,6.35,4.59,88.82,0.0,5.51
PITT MEADOWS CS,2025-11-20 04:10:00-08:00,3.89,6.33,4.6,88.5,0.0,5.49
PITT MEADOWS CS,2025-11-20 04:20:00-08:00,4.53,6.34,4.72,89.3,0.0,5.54
PITT MEADOWS CS,2025-11-20 04:30:00-08:00,4.31,6.49,4.8,89.0,0.0,5.72
PITT MEADOWS CS,2025-11-20 04:40:00-08:00,5.81,6.59,4.71,88.0,0.0,5.79
PITT MEADOWS CS,2025-11-20 04:50:00-08:00,4.59,6.63,4.66,87.2,0.0,5.81
PITT MEADOWS CS,2025-11-20 05:00:00-08:00,3.09,6.62,4.81,88.27,0.0,5.85
PITT MEADOWS CS,2025-11-20 05:10:00-08:00,2.58,6.61,4.84,88.6,0.0,5.85
PITT MEADOWS CS,2025-11-20 05:20:00-08:00,2.2,6.52,4.9,89.4,0.0,5.78
PITT MEADOWS CS,2025-11-20 05:30:00-08:00,2.01,6.48,4.98,90.1,0.0,5.77
PITT MEADOWS CS,2025-11-20 05:40:00-08:00,4.48,6.26,5.01,91.5,0.08,5.56
PITT MEADOWS CS,2025-11-20 05:50:00-08:00,3.63,6.54,5.26,91.7,0.4,5.92
PITT MEADOWS CS,2025-11-20 06:00:00-08:00,6.42,6.54,5.32,91.82,0.47,5.94
PITT MEADOWS CS,2025-11-20 06:10:00-08:00,7.98,6.68,5.45,92.0,0.6,6.13
PITT MEADOWS CS,2025-11-20 06:20:00-08:00,5.11,6.67,5.49,92.0,0.6,6.13
PITT MEADOWS CS,2025-11-20 06:30:00-08:00,9.76,6.71,5.62,92.7,0.6,6.22
PITT MEADOWS CS,2025-11-20 06:40:00-08:00,14.21,6.87,5.57,91.7,0.52,6.36
PITT MEADOWS CS,2025-11-20 06:50:00-08:00,13.72,7.03,5.56,90.2,0.2,6.52
PITT MEADOWS CS,2025-11-20 07:00:00-08:00,10.71,7.14,5.67,90.45,0.13,6.67
PITT MEADOWS CS,2025-11-20 07:10:00-08:00,7.29,7.2,5.83,91.0,0.0,6.78
PITT MEADOWS CS,2025-11-20 07:20:00-08:00,3.35,7.29,5.91,91.0,0.0,6.9
PITT MEADOWS CS,2025-11-20 07:30:00-08:00,2.32,7.41,5.9,90.1,0.0,7.02
PITT MEADOWS CS,2025-11-20 07:40:00-08:00,2.85,7.41,6.0,90.7,0.0,7.05
PITT MEADOWS CS,2025-11-20 07:50:00-08:00,4.61,7.47,5.94,90.1,0.0,7.09
PITT MEADOWS CS,2025-11-20 08:00:00-08:00,5.24,7.42,6.09,91.18,0.0,7.1
PITT MEADOWS CS,2025-11-20 08:10:00-08:00,5.95,7.66,6.16,90.2,0.0,7.36
PITT MEADOWS CS,2025-11-20 08:20:00-08:00,7.42,7.96,5.98,87.3,0.0,7.6
PITT MEADOWS CS,2025-11-20 08:30:00-08:00,7.99,8.11,5.75,85.1,0.0,7.66
PITT MEADOWS CS,2025-11-20 08:40:00-08:00,8.99,7.82,6.12,88.8,0.0,7.51
PITT MEADOWS CS,2025-11-20 08:50:00-08:00,8.13,7.9,6.33,90.0,0.0,7.66
PITT MEADOWS CS,2025-11-20 09:00:00-08:00,7.01,7.98,6.39,89.91,0.0,7.77
PITT MEADOWS CS,2025-11-20 09:10:00-08:00,6.85,8.0,6.59,90.8,0.0,7.86
PITT MEADOWS CS,2025-11-20 09:20:00-08:00,6.48,8.06,6.66,90.9,0.0,7.95
PITT MEADOWS CS,2025-11-20 09:30:00-08:00,8.28,8.13,6.61,90.0,0.0,8.0
PITT MEADOWS CS,2025-11-20 09:40:00-08:00,8.7,8.24,6.57,89.1,0.0,8.09
PITT MEADOWS CS,2025-11-20 09:50:00-08:00,4.9,8.32,6.5,88.2,0.0,8.15
PITT MEADOWS CS,2025-11-20 10:00:00-08:00,3.36,8.39,6.58,88.36,0.0,8.25
PITT MEADOWS CS,2025-11-20 10:10:00-08:00,2.72,8.46,6.59,88.0,0.0,8.32
PITT MEADOWS CS,2025-11-20 10:20:00-08:00,1.6,8.52,6.63,87.9,0.0,8.4
PITT MEADOWS CS,2025-11-20 10:30:00-08:00,2.54,8.53,6.66,88.0,0.0,8.42
PITT MEADOWS CS,2025-11-20 10:40:00-08:00,2.57,8.55,6.62,87.8,0.0,8.42
PITT MEADOWS CS,2025-11-20 10:50:00-08:00,1.62,8.56,6.6,87.3,0.0,8.42
PITT MEADOWS CS,2025-11-20 11:00:00-08:00,0.4,8.61,6.37,85.73,0.0,8.39
PITT MEADOWS CS,2025-11-20 11:10:00-08:00,1.61,8.7,6.63,86.7,0.0,8.58
PITT MEADOWS CS,2025-11-20 11:20:00-08:00,1.11,8.68,6.76,87.8,0.0,8.6
PITT MEADOWS CS,2025-11-20 11:30:00-08:00,2.43,8.64,6.88,88.4,0.0,8.61
PITT MEADOWS CS,2025-11-20 11:40:00-08:00,3.76,8.64,6.99,89.0,0.0,8.65
PITT MEADOWS CS,2025-11-20 11:50:00-08:00,3.22,8.76,6.94,88.3,0.0,8.75
PITT MEADOWS CS,2025-11-20 12:00:00-08:00,4.62,8.8,6.83,87.36,0.0,8.75
PITT MEADOWS CS,2025-11-20 12:10:00-08:00,6.86,8.73,6.78,87.4,0.0,8.66
PITT MEADOWS CS,2025-11-20 12:20:00-08:00,7.92,8.81,6.72,86.9,0.0,8.72
PITT MEADOWS CS,2025-11-20 12:30:00-08:00,7.43,8.87,6.67,85.8,0.0,8.76
PITT MEADOWS CS,2025-11-20 12:40:00-08:00,6.63,9.02,6.75,85.8,0.0,8.94
PITT MEADOWS CS,2025-11-20 12:50:00-08:00,6.15,8.93,6.76,86.1,0.0,8.85
PITT MEADOWS CS,2025-11-20 13:00:00-08:00,8.25,8.9,6.89,87.18,0.0,8.87
PITT MEADOWS CS,2025-11-20 13:10:00-08:00,8.2,8.85,7.03,88.4,0.0,8.88
PITT MEADOWS CS,2025-11-20 13:20:00-08:00,7.53,8.77,7.1,89.2,0.0,8.82
PITT MEADOWS CS,2025-11-20 13:30:00-08:00,6.54,8.7,7.04,89.5,0.0,8.73
PITT MEADOWS CS,2025-11-20 13:40:00-08:00,5.51,8.7,6.97,89.1,0.0,8.7
PITT MEADOWS CS,2025-11-20 13:50:00-08:00,8.43,8.6,6.97,89.4,0.0,8.6
PITT MEADOWS CS,2025-11-20 14:00:00-08:00,7.43,8.6,7.05,89.73,0.0,8.64
PITT MEADOWS CS,2025-11-20 14:10:00-08:00,6.82,8.65,7.16,90.4,0.02,8.73
PITT MEADOWS CS,2025-11-20 14:20:00-08:00,6.98,8.7,7.29,91.0,0.2,8.83
PITT MEADOWS CS,2025-11-20 14:30:00-08:00,7.78,8.65,7.43,91.8,0.2,8.83
PITT MEADOWS CS,2025-11-20 14:40:00-08:00,5.04,8.71,7.5,91.9,0.2,8.92
PITT MEADOWS CS,2025-11-20 14:50:00-08:00,4.61,8.76,7.52,92.0,0.2,8.98
PITT MEADOWS CS,2025-11-20 15:00:00-08:00,3.83,8.79,7.49,91.73,0.2,9.0
PITT MEADOWS CS,2025-11-20 15:10:00-08:00,3.62,8.95,7.55,91.0,0.18,9.18
PITT MEADOWS CS,2025-11-20 15:20:00-08:00,3.88,8.96,7.48,90.4,0.0,9.16
PITT MEADOWS CS,2025-11-20 15:30:00-08:00,2.53,8.91,7.53,91.0,0.0,9.13
PITT MEADOWS CS,2025-11-20 15:40:00-08:00,2.72,8.76,7.36,91.0,0.0,8.92
PITT MEADOWS CS,2025-11-20 15:50:00-08:00,4.68,8.63,7.3,91.3,0.0,8.76
PITT MEADOWS CS,2025-11-20 16:00:00-08:00,2.95,8.56,7.25,91.73,0.0,8.67
PITT MEADOWS CS,2025-11-20 16:10:00-08:00,3.47,8.36,7.03,91.4,0.0,8.39
PITT MEADOWS CS,2025-11-20 16:20:00-08:00,2.32,8.0,6.81,92.3,0.0,7.94
PITT MEADOWS CS,2025-11-20 16:30:00-08:00,3.05,7.77,6.84,93.7,0.0,7.73
PITT MEADOWS CS,2025-11-20 16:40:00-08:00,5.32,7.74,6.89,94.4,0.0,7.71
PITT MEADOWS CS,2025-11-20 16:50:00-08:00,3.94,7.76,6.81,93.7,0.0,7.7
PITT MEADOWS CS,2025-11-20 17:00:00-08:00,3.25,7.68,6.77,94.0,0.0,7.61
PITT MEADOWS CS,2025-11-20 17:10:00-08:00,0.7,7.61,6.88,95.0,0.0,7.58
PITT MEADOWS CS,2025-11-20 17:20:00-08:00,0.43,7.7,6.96,95.0,0.0,7.7
PITT MEADOWS CS,2025-11-20 17:30:00-08:00,0.21,7.7,7.0,95.3,0.0,7.72
PITT MEADOWS CS,2025-11-20 17:40:00-08:00,2.1,7.83,7.02,94.7,0.0,7.85
PITT MEADOWS CS,2025-11-20 17:50:00-08:00,5.66,7.9,7.06,94.0,0.0,7.94
PITT MEADOWS CS,2025-11-20 18:00:00-08:00,6.14,7.9,7.1,94.0,0.0,7.95
PITT MEADOWS CS,2025-11-20 18:10:00-08:00,2.15,7.91,7.16,94.9,0.0,7.99
PITT MEADOWS CS,2025-11-20 18:20:00-08:00,0.52,7.92,7.2,95.0,0.0,8.01
PITT MEADOWS CS,2025-11-20 18:30:00-08:00,2.31,7.98,7.2,95.0,0.0,8.07
PITT MEADOWS CS,2025-11-20 18:40:00-08:00,3.39,7.97,7.2,95.0,0.0,8.06
PITT MEADOWS CS,2025-11-20 18:50:00-08:00,1.85,8.02,7.2,94.3,0.0,8.11
PITT MEADOWS CS,2025-11-20 19:00:00-08:00,0.68,8.06,7.25,94.64,0.0,8.17
PITT MEADOWS CS,2025-11-20 19:10:00-08:00,0.0,7.94,7.21,95.0,0.0,8.04
PITT MEADOWS CS,2025-11-20 19:20:00-08:00,0.19,7.97,7.23,95.0,0.0,8.08
PITT MEADOWS CS,2025-11-20 19:30:00-08:00,0.49,7.68,6.98,95.3,0.0,7.69
PITT MEADOWS CS,2025-11-20 19:40:00-08:00,1.3,7.72,7.11,96.0,0.0,7.78
PITT MEADOWS CS,2025-11-20 19:50:00-08:00,1.96,7.69,7.08,96.0,0.0,7.74
PITT MEADOWS CS,2025-11-20 20:00:00-08:00,3.9,7.82,7.21,96.0,0.0,7.92
PITT MEADOWS CS,2025-11-20 20:10:00-08:00,2.6,7.75,7.16,96.0,0.0,7.83
